FID IID C1 C2 C3 C4 C5 C6 C7 C8 C9 C10
595 014_S_0519 -6.82768e-05 0.00378722 -0.00428361 -0.00431021 0.00345902 -0.0136319 -0.0218798 -0.0102368 -0.0151354 -0.00688896
597 098_S_0269 0.00339337 -0.000839181 -0.0049296 0.00218187 0.0168751 -0.00334526 0.0110487 0.00260764 -0.0076102 0.00421983
598 005_S_0814 -0.013224 -0.00451502 -0.00385654 0.00429175 -0.0200659 0.010075 0.0084925 -0.00149745 0.00264572 -0.00674856
599 021_S_0753 -0.0175113 0.0128066 -0.0041232 0.000938471 0.0111553 -0.00445353 0.000420603 -0.00992554 0.00529135 -0.0033432
600 021_S_1109 -0.00220974 0.0144827 0.00539131 -0.00434703 -0.00798182 0.00584791 -0.00582567 -0.00975341 -0.00550141 0.000466895
602 033_S_0739 0.00209223 0.00841764 0.00793166 -0.000803283 0.0118256 -0.00337316 0.00309175 0.00640993 0.000126547 0.0100412
603 002_S_1261 0.00923483 0.00317149 0.00383754 0.00572329 0.00783217 0.001408 0.00562873 0.00697156 -0.00427872 0.00559939
604 032_S_0214 -0.00502551 -0.00879876 -0.00250625 0.0013604 0.00100373 0.0173436 0.00203894 0.00807595 -0.00915089 -0.0109461
605 006_S_0731 0.0157227 0.00554864 0.00802106 0.0187835 0.0149117 -0.00149262 -0.00380034 -0.000659659 0.0193318 0.00876506
606 014_S_0328 0.000333376 -0.00595246 -0.00602953 0.0170885 0.0166542 0.00581882 -0.00303518 -0.0117866 -0.00515769 -0.000763657
608 123_S_0113 -0.00502292 0.0178445 0.00899203 0.00443437 0.000292752 -0.00711907 -0.000975061 0.00471347 0.00272498 0.0044485
609 130_S_1290 0.00302359 -0.00147981 -0.00250852 -0.00330791 0.00156592 0.0097774 0.0100667 -0.00195318 -0.00752486 0.000408588
610 033_S_0741 0.0033865 -0.0018712 -0.010795 0.00541043 -0.00366249 0.00702894 0.0103544 -0.00909764 0.00508478 -0.00980989
611 002_S_1268 -0.019544 0.0128148 -0.0103297 0.00238329 0.0031744 -0.0128992 -0.00185879 -0.00797162 0.000234534 0.000814512
612 032_S_0400 0.00764369 -0.00433117 -0.00236441 -0.0111053 0.00931766 0.00629726 0.00399711 0.00420813 -0.0034236 -0.0069169
613 041_S_1368 0.00629394 -0.00708351 -0.000529547 -0.0103178 -0.0147115 0.01626 -0.000420283 -0.00667795 1.48345e-05 -0.00292792
614 123_S_1300 -0.0128219 -0.00228553 -0.0117008 -0.00894645 0.00610663 3.89908e-05 -0.00148614 -1.8322e-05 0.0088152 -0.00154491
616 133_S_0488 0.0162602 0.00387997 0.00510227 0.00451675 -0.000391248 -0.0108912 0.000473997 -0.00578613 0.000383169 0.00187964
617 099_S_0492 0.00830788 0.0054157 0.00554605 0.00323394 0.00486495 -0.0117487 -0.00444615 -0.00248878 -0.00449916 0.0066544
618 099_S_1144 -0.00925183 -0.016781 0.0223182 0.0013404 -0.00567048 0.00303964 0.00654286 0.00395062 -0.00207771 -0.0107764
619 031_S_0294 0.0125217 0.000205993 0.000611672 0.00396711 0.00620524 -0.0138256 -0.0141951 0.00651334 0.00572566 -0.00443684
621 037_S_0182 0.0017396 -0.00386936 -0.00588356 -0.00757696 -0.00230043 0.0164555 -4.04125e-05 -0.00913818 -0.0158532 -0.00274578
622 033_S_1281 0.00617957 -0.00339976 -0.0102656 0.00250062 0.00744312 0.00176665 -0.00143298 0.00445214 -0.0163317 0.00236685
623 036_S_1240 -0.00571784 0.0116018 -0.000282039 0.00255732 -0.00539557 0.00283526 0.00745901 -0.00758904 0.00642963 0.00279229
626 023_S_0042 0.0149722 -0.00491409 0.0094176 -0.00993933 0.0132195 0.000302392 0.0134764 -0.0186839 0.0110442 0.00660729
627 116_S_1249 -0.00443165 -0.00580891 -0.00929479 0.00599089 0.00570991 -0.00639187 -0.000180668 -0.00492612 0.00663368 -0.00656309
628 041_S_1425 0.0040868 -0.0032685 -0.00737094 -0.00987282 0.000945927 0.000680219 0.00344014 0.00280138 -0.0115369 0.0159151
629 126_S_1187 -0.00646797 -0.0108535 -0.00263258 -0.00771475 -0.00690434 0.0107399 -0.00645134 -0.00581983 0.0144246 0.00286411
632 116_S_0487 -0.00152474 -0.00718923 -0.00334728 0.00326078 -0.00546088 0.00551301 -0.00143928 -0.00511734 0.00191387 -0.0115362
633 067_S_0336 0.00687865 -0.00013986 -0.00418166 0.00253198 0.00504896 -0.00303686 -0.00872495 0.00967784 -0.00817224 0.00413764
642 005_S_0929 0.00478352 0.00320828 -0.00156221 0.00219355 -0.00868449 -0.00858779 0.00219764 -0.0082905 -0.00606147 0.0130274
645 006_S_0681 -0.00685009 0.0186119 0.0111231 0.00486601 0.00460096 -0.00100136 -0.00477619 -0.0133347 -0.00836494 0.0021959
648 126_S_0680 -0.00121377 -0.00228355 -0.00829748 -0.00582876 -0.00126478 -0.00630291 -0.00398191 0.0158442 0.000210377 0.0109351
649 018_S_0103 -0.00146305 -0.00433531 -0.0142743 -1.11021e-05 -0.00728229 -0.0122219 -0.00582084 -0.0032944 -0.0129638 0.00466236
650 130_S_1337 -0.00993359 -0.010254 -0.0106641 -0.00365572 -0.00889678 0.0126713 0.00927093 -0.0107241 0.000488674 0.00274645
651 023_S_0887 0.0071366 -0.00974481 -0.00315247 -0.00188365 0.00815069 0.00177669 0.00900275 -0.00132288 -0.0028165 0.00719509
653 027_S_0404 -0.0184093 0.0133896 -0.00459632 0.00297188 0.00188685 -0.00706831 -0.00146385 0.00467687 0.00639788 0.00988877
654 012_S_0637 -0.020051 0.00254824 0.0240059 0.00384496 -0.00506106 0.000347496 0.0100517 -0.00313316 -0.0150894 -0.011492
655 013_S_0325 -0.0216499 0.0108187 0.0110488 -0.00599852 -0.00617721 0.0110704 -0.00619612 0.00320986 0.0137871 -0.0169272
656 057_S_0839 -0.000686542 -0.00574634 -0.00801865 0.00858407 -0.00498335 0.00391661 0.00690254 0.00355955 -0.00180112 0.0111407
661 036_S_0748 -0.0237985 -0.0095386 0.00937831 -0.00523915 0.000194369 -0.0181472 -0.0119794 0.000481919 0.0019715 0.00550919
662 011_S_0326 -0.020698 -0.0184639 0.0143491 0.0124104 -0.00481477 0.0101213 0.0113577 0.00636491 -0.00436786 -0.00991879
663 130_S_0232 -0.00871708 0.00162836 -0.0103816 -0.00472868 0.0106229 -0.0049721 -0.00738212 -0.00219151 -0.00677579 0.00226345
664 062_S_0793 -0.000729138 -0.00575615 -0.00935691 -0.0111212 0.00532481 0.00562463 -0.00893346 -0.000307824 0.00268954 -0.00345134
665 137_S_0668 -0.00964153 -0.00526355 -0.0135018 0.00824159 -0.0134415 0.000909376 -0.00839366 -0.00234698 0.0223942 0.00187254
666 128_S_0740 -0.016781 -0.011141 0.0236894 -0.000838818 0.000913576 -0.00699541 0.0004011 -0.000539708 0.0162051 -0.011264
668 082_S_0641 -0.0133658 0.00160844 -0.00927751 -0.00400242 0.000556081 -0.00506288 0.0001966 0.00160369 -0.00229418 -0.00994131
669 018_S_0043 0.00536636 -0.00742214 -0.00291672 -0.00707587 0.00334316 -0.00143639 0.00683762 0.0148407 -0.00267456 0.0219579
670 053_S_1044 -0.000471051 0.0188679 0.00649896 0.00397267 -0.00291982 -0.00229427 -0.00239036 0.00484747 -0.00400621 -0.00125119
671 067_S_0607 0.0133403 -0.00407391 0.00213499 0.01172 0.00247649 -0.0106175 -0.00465291 0.00372149 0.013268 -0.00630444
673 136_S_0299 0.00110604 -0.0120136 0.00593184 7.53274e-06 -0.0180623 0.00535149 -0.00507173 0.00431324 0.00815317 0.00849337
674 023_S_1104 0.00443559 0.000578971 0.00487487 -0.00710048 0.00158508 -0.00987251 -0.000809656 0.00603856 -0.00463376 -0.0167012
675 128_S_0135 -0.0102715 -0.000407573 -0.0123529 0.00181496 -0.0108432 -0.00438456 -0.00490224 -0.00544542 4.0953e-05 0.0049078
677 014_S_0169 0.0163199 0.00279735 0.00356138 0.0147187 0.0138077 0.00497801 -0.00176955 -0.0166508 0.0100082 0.00607016
678 114_S_0601 -0.00703111 0.00895817 0.0133482 -0.00341881 0.0099402 -0.00157014 0.0144049 0.00482365 0.00388573 -0.00399226
679 133_S_0493 0.00969366 0.00270663 0.00380774 0.00329768 0.00947804 0.0113103 0.00885724 -0.00611118 -0.0047708 -0.005088
681 128_S_0205 0.00702656 -0.00383464 -0.00147319 -0.00518127 -0.00037753 -0.0038113 0.0106294 0.0148576 -0.00833831 0.00735461
684 128_S_0167 0.0131917 -9.95571e-05 0.00251588 0.00872067 -0.0123994 -0.0103705 0.010023 -0.0194523 0.00139457 -0.0117181
686 130_S_0289 -0.0128784 -0.000817592 -0.0110057 0.00250111 -0.00146678 0.015562 0.00154773 -0.021032 0.00482743 0.0061968
687 068_S_0109 -0.00636335 -0.012799 0.020244 -0.00470652 0.00505267 -0.00899646 -0.00547246 0.00959331 -0.00821299 -0.0196984
688 033_S_0889 -0.014013 0.0135308 9.55455e-05 0.012338 -0.0101078 0.00767645 0.00418142 -0.00845231 -0.0141094 -0.00343326
689 037_S_1078 -0.00898535 -0.00253781 -0.0056351 -0.00450378 -0.0126487 0.0196767 0.00557154 0.00161609 -0.00657199 0.00564747
690 137_S_0686 0.0158183 0.000483049 0.00784357 0.0292246 0.0114144 -0.00380274 -0.00914635 0.00902122 0.00908009 0.00558407
691 941_S_1203 -0.00257429 0.0174711 0.0132752 0.00687977 0.0175794 0.00846951 0.00852757 0.00597629 0.00503139 0.0103135
692 041_S_0125 0.00206949 0.00913417 0.00271781 -0.0151138 0.00183729 0.00247553 0.0075513 0.0179733 -0.00148589 -0.00671902
694 027_S_1254 0.0141952 -0.00683865 0.00513204 -0.00020914 0.00221081 -0.0065598 0.00278391 -0.0130212 0.000359658 0.000588468
695 128_S_0138 -0.0121418 0.00197271 -0.00842582 -0.00738644 0.0123914 -0.00769051 -0.00354558 -0.00763572 0.00201665 0.00720445
696 137_S_0301 -0.0169619 -0.00758969 -0.0153109 7.03536e-05 0.0111684 -0.00498571 -0.00194889 0.00172502 0.0107456 0.00194551
697 128_S_0225 0.00453764 -0.00636158 -0.00811641 0.000868932 0.00258892 -0.0018714 0.00572967 0.0233813 -0.00487443 0.00108389
699 126_S_0865 0.0164517 -0.00705793 -0.00201579 -0.00368809 -0.00221768 -0.00521798 0.0117939 -0.00581106 0.00329582 0.0102103
700 024_S_1171 -0.00698095 -0.0109387 0.0159701 0.00701814 -0.00813912 -0.00607327 0.00659715 0.00140232 -0.0061968 -0.0049394
701 027_S_1081 0.0179496 -0.00393433 -0.000738466 -0.00185672 0.00597416 -0.00142951 0.0118685 0.00501965 0.0135863 -0.00914495
703 128_S_1430 0.00528061 -0.00359956 -0.00600429 -0.00796875 0.00618084 -0.00731122 0.00667388 0.00585916 0.00545264 -0.00397133
705 128_S_0863 -0.00327069 -0.014207 0.0193772 0.0207435 0.0181196 -0.00019715 -0.01357 0.00892662 -0.00627771 -0.00206297
707 002_S_0816 0.0197469 -0.00502607 0.00282119 -0.012097 0.000993192 0.00363097 0.00777049 -0.000203985 -0.00117911 -0.0122546
708 033_S_0725 -0.0154154 0.0150652 0.00225326 0.00255715 -0.00637021 0.0126961 0.000703747 -0.00593799 0.0105594 -0.00284629
709 128_S_0230 -0.0027408 0.00459051 -0.00972775 -0.00417586 0.00855663 -0.00741656 -0.0103262 -0.00768547 0.000695525 -0.0171238
710 128_S_0272 0.0119079 -0.00408569 -0.00121499 0.00239598 0.0052157 0.00404833 0.00796881 0.0077315 -0.000596652 0.0110387
711 011_S_0003 0.01126 0.000654813 -0.00183867 -0.0140477 -0.00798378 -0.000701185 -0.00185415 0.00813775 -0.00115657 0.0119554
712 136_S_0196 0.00617067 0.00418658 0.00848292 0.00553027 -0.0124542 0.0016433 -0.0122181 0.00390746 0.00572368 0.00466742
713 114_S_0166 -0.00627858 -0.0051346 -0.00460735 0.00958644 0.00873095 -0.00344471 -0.0156061 -0.00987618 -0.0160689 -0.00760805
714 099_S_0533 0.00292601 0.00189811 -0.000585878 0.00647845 -0.0184739 -0.00379482 0.00132025 0.00500657 -0.00686219 -0.00603503
715 021_S_0337 -0.0242424 0.00303996 0.0188811 -0.00114801 -0.00143941 -0.00890256 0.0168176 -0.0192819 -0.000748742 -0.0150066
716 023_S_1306 -0.00181563 0.0135045 0.00362679 -0.0123612 0.00533906 0.00555991 0.00221369 -0.00211988 -0.0105801 0.00399801
717 002_S_0954 0.0112506 0.00111889 0.00066038 0.00611915 0.0071161 -0.00450725 0.00622716 -0.00973921 0.00476851 0.0117199
719 141_S_0767 0.00623882 -0.00523597 -0.00632536 0.00131677 -0.0127236 -0.00118562 0.00837624 0.00221407 -0.00249229 -0.00310172
721 136_S_0579 -0.000540657 -0.00740922 -0.0124431 0.00394637 -0.0105262 0.0136979 0.00540288 0.00368159 0.00406633 0.0100982
724 057_S_0818 0.00499531 -0.0085883 0.000945705 -0.00693317 -0.0250212 0.0125398 -0.00349321 0.00307105 -0.00208358 0.00746611
726 057_S_1373 -0.0177011 0.0107199 -0.00862559 0.00462462 0.0166086 0.00588184 -0.00154642 -0.00934784 -0.000233675 -0.0178364
729 098_S_0149 0.0134915 -0.00472685 -0.00352629 -0.00520003 0.00639715 0.000347888 0.00949975 -0.00183327 0.00638767 -0.000794168
730 029_S_0824 0.00492581 -0.00666346 -0.00546981 0.00235593 0.00628134 0.0116546 -0.00315504 0.00847174 0.00210585 -0.00413084
731 068_S_0401 0.00496286 -0.00765292 -0.00375888 -0.0212786 0.00484975 0.000317791 9.2406e-05 0.00318747 0.000895375 -0.00137565
732 126_S_0709 -6.55328e-05 0.0131876 0.0105031 -0.00420258 -0.00379106 0.00772523 0.00353494 0.00495176 -0.00880355 0.00596559
734 037_S_0467 0.0135505 0.0117688 0.0012174 -0.00744401 0.00445246 -0.00229527 -0.00872809 0.00398217 0.00982771 -0.00631791
736 013_S_1161 0.00232503 -0.00125962 0.00391458 -0.00563689 0.0181898 0.00829615 -0.00520517 -0.00297859 -0.00464957 -0.00345637
737 036_S_0760 -0.0133093 -0.0023573 -0.0163737 -0.000806888 0.00729653 -0.00224853 -0.00569776 -0.00808824 0.00940593 0.00188778
738 012_S_1165 -0.00169702 0.0097378 -0.00323831 -0.0094479 0.00228834 0.00242191 0.00205994 0.0221995 -0.00627909 0.0135421
739 062_S_0578 -0.0187009 0.0106934 -0.0109434 0.00192302 0.00216467 -0.0175882 0.00737526 -0.0105908 0.00475804 -0.00447018
740 941_S_1202 -0.0142968 -0.0130479 -0.0206228 0.00162538 0.0118749 0.000447459 -0.00663833 0.0114178 0.014484 0.0130795
741 131_S_0691 -0.0210614 -0.0167072 0.00797472 0.00162204 0.00387496 -0.00858439 -0.00318328 -0.0112818 0.0144933 0.0073807
742 021_S_0984 -0.0199062 0.0138083 -0.00739145 0.00146895 0.000172064 -0.00448333 0.0102932 0.00194304 -0.00552029 -0.00275456
743 035_S_0156 0.0139183 -0.0122555 0.00614448 0.0122139 -0.00186634 -0.0128987 -0.00150542 0.00453351 0.0047455 -0.00243437
744 052_S_0989 -0.00583584 -0.00401159 -0.00778466 -0.0078136 0.00297394 -0.00242204 -0.0176307 0.00331409 -0.000689526 0.0113933
746 116_S_1243 0.0150701 -0.00277755 -0.00324123 -0.00248245 0.00925953 -0.00344461 0.000383026 -0.00424783 -0.00304334 0.000714363
747 141_S_0851 0.0120045 0.00340186 0.0105098 0.00313039 0.00207517 -0.00461087 -0.00923351 -0.0103445 0.0153996 0.0081021
751 941_S_1195 0.00526196 0.00255501 -0.00383448 -0.00175242 -0.00028931 -0.00501642 0.00442356 0.0057246 0.00540888 0.00420077
753 128_S_0227 0.00595826 -0.00407688 -0.00216497 0.00460007 -0.00460323 0.01635 0.00218799 0.00531789 0.0140824 0.0101025
755 010_S_0904 -0.0048827 -0.00387681 -0.01679 -0.0182431 0.00520537 0.00502877 -0.00621391 0.0153486 0.00342872 -0.0047989
756 009_S_1030 -0.00331309 0.0202453 0.00486992 -1.56033e-05 -0.00169727 0.00325979 0.00665382 0.00112348 -0.000683698 -0.0108836
757 029_S_0836 0.0157072 -0.00454502 -0.00212945 -0.00889057 0.00568174 -0.00233348 0.0083361 -0.000332363 0.00213697 -0.00755601
759 007_S_0293 -0.00652972 -0.00663148 -0.0109961 -0.00317653 0.00109755 -0.0155463 0.00365326 -0.00755054 -0.0103016 0.00279601
760 007_S_0698 0.0145314 0.00193404 0.00950973 -0.0067502 -0.00113432 -0.0104778 -0.00969717 -0.00398973 -0.00730844 0.00728247
761 100_S_0035 -0.00625202 -0.0144734 0.0146984 0.0072131 -0.00185128 0.000677582 0.00184884 -0.00218496 -0.00939369 0.00253459
763 137_S_0158 -0.000432645 -0.00483141 -0.00991678 -0.00487715 0.000408717 0.00356571 -0.00355443 0.00320797 0.00266043 0.00989038
765 023_S_0030 -0.0196405 0.00231125 0.0190199 0.00114781 -0.000397882 -0.0082034 0.00576708 0.0135246 -0.0141328 0.000878483
767 130_S_0886 -0.00115048 -0.00316963 -0.0140213 -0.00281975 -0.00580039 -0.0144393 0.00503193 0.00232471 -0.00162054 0.00585483
768 128_S_0229 0.00978885 -0.00840127 0.00448834 -0.0118253 -0.00100443 -0.000175844 0.0096176 -0.0189461 0.00783355 0.00726539
769 029_S_1038 0.00549425 -0.00416179 -0.00463411 -0.00653339 0.000348477 0.00313856 0.00766079 0.0130285 -0.00874361 0.000886483
771 029_S_1218 0.00181373 0.00930526 0.00220263 0.0169611 0.00391881 0.000858558 -0.0164387 0.00416578 0.00855684 -0.00295263
772 126_S_0405 -0.0202693 -0.012814 0.00480754 -0.00473109 0.00549067 -0.00943 -0.00312754 -0.00371176 0.000719587 -0.00294308
776 068_S_0210 -0.000783249 -0.00592188 -0.0103906 -0.00782827 0.0164503 -0.0138039 0.00151995 -0.00360206 -0.0122583 0.0105411
777 099_S_0060 -0.0078907 -0.00669553 0.0245773 0.000936868 0.00479188 -0.00204404 0.00109947 -0.00808176 -0.00381958 0.00565226
780 067_S_0076 -0.00533466 -0.00298671 -0.00892034 0.0200085 -0.0101894 -0.00342946 0.0283005 0.00181603 -0.00482904 0.00701638
782 141_S_0697 0.00620778 0.00223679 -0.00192374 0.00462901 -0.00392325 0.00364806 -0.00467409 0.00589443 -0.00204945 -0.00100163
785 016_S_0354 0.00721614 0.0160205 0.0104026 0.0399902 0.026704 0.00836255 0.00575929 -0.0130408 0.00799251 0.0120667
786 016_S_0538 0.0152875 -0.00340276 -0.0055932 -0.0170571 -0.00294822 0.00756993 0.0145251 -0.0120241 0.013038 -0.00772902
788 136_S_0086 -0.00958913 -0.0166318 0.014401 -0.0050481 0.00990723 0.00435536 0.00564079 -0.00469041 -0.00247495 0.000589295
789 057_S_1379 0.013238 -0.00273163 0.00259418 -0.0124598 0.00391378 0.00165783 -0.00553167 -0.00824204 0.00239038 0.00146634
791 020_S_0213 -0.013154 -0.000484709 -0.0225988 0.0107068 0.00282243 -0.0164863 -0.000285058 0.00335567 0.0026554 -0.0111375
794 037_S_0552 -0.0184186 0.0155591 -0.00857337 -0.00529664 0.00963768 -0.0069479 0.00264915 -0.00433295 0.00141697 0.00322447
799 068_S_0473 -0.0131752 -0.0077693 -0.013009 -0.00497252 -0.00835623 -0.00273228 -0.000967115 -0.0147814 -0.00431018 0.00153406
800 036_S_0813 -0.0111501 0.0192513 0.0108208 0.00783498 -0.00455605 0.00275032 -0.00758945 0.00361134 0.00456842 0.0102631
803 128_S_0517 -0.000939944 -0.00333151 -0.00266538 -0.0084193 -0.0158217 0.0123442 0.00353252 0.00479908 -0.00184386 -0.0110064
804 027_S_0408 -0.0200448 -0.011625 0.0098043 0.00571744 0.00469435 -0.0141496 -0.00831007 -0.0113778 0.0044751 -0.0145088
805 133_S_0727 -0.00494038 -0.00839344 0.0255594 0.00480327 0.00346052 -0.00779281 -0.00736242 -0.00214272 -0.0126386 0.00610234
808 067_S_0812 0.000737151 -0.00225394 -0.00860457 0.004527 -0.00943304 -0.00596296 -0.00752362 0.00932503 -0.0113037 -0.00563509
809 031_S_0867 -0.017348 0.0146895 -0.00480405 0.00616371 0.00444896 -0.00342473 1.99338e-05 0.000264424 0.000170082 0.00317268
810 009_S_1334 0.00214746 -0.00904199 -0.00587954 -0.00228914 -0.0130969 0.00260327 -0.0073969 0.00770277 -0.00620501 -0.00272976
816 129_S_0778 0.011023 0.011424 0.00893896 -0.00112932 0.000813194 0.000627993 -0.00814391 -0.0119374 0.00403116 -0.00647469
817 053_S_0919 -0.00264428 -0.00544362 -0.0117379 0.00241829 -0.000721201 -0.0132238 0.0125287 -0.00565342 -0.00559863 -0.0012404
2 128_S_2045 0.0050957 -0.00843488 -0.00552271 -0.00127065 -0.0118782 0.0117002 -0.00439095 0.0144693 -0.0116848 -0.00109729
4 072_S_4391 -0.0120922 0.00265454 -0.00320502 -0.0129207 0.00352272 0.00440725 -0.0116115 -0.0062736 0.00763192 -0.00379479
5 068_S_2194 -0.0166721 0.0164726 -0.00417615 -0.00350422 -0.000613789 -0.00626554 -0.00584034 -0.00319156 0.00554659 0.000204921
7 073_S_4311 -0.00243053 0.0203742 0.00237026 0.00104921 -0.00284325 0.000130245 -0.0126677 -0.000229887 -0.00438321 -0.0123036
10 068_S_4061 0.0142643 -0.00318645 0.000999304 0.00210795 -0.00629975 -0.00545694 0.00459904 -0.0149458 0.00281648 0.016465
11 116_S_4092 -0.023755 -0.000632565 0.0193873 -0.00459711 -0.0014938 0.00118988 0.00279694 -0.00369057 0.0113409 0.0150029
12 153_S_2148 -0.00355857 -0.00955347 0.018261 0.0015049 0.00228672 -0.00892666 0.00940889 0.00799006 -0.0119326 -0.00377892
14 021_S_2125 0.0106675 -0.00308086 0.000765551 -0.000969237 0.00169166 -0.00549926 0.0030264 0.00808096 0.0197672 0.00526549
16 032_S_4386 0.00222362 -0.00324713 0.00508395 -0.00220356 -0.0105949 0.0103004 -0.00984478 0.012356 0.003919 -0.0144435
18 037_S_4410 0.015523 -0.000210546 0.00248923 -0.00145818 0.0151529 0.00133054 0.00264039 0.00995507 -0.0117213 0.00136818
19 002_S_4264 0.0160992 0.0016759 -0.00144655 0.00945091 -0.00855002 -0.00668867 -0.00579009 -0.0103363 0.00376441 -0.016894
20 053_S_2396 0.00574269 -0.00616176 -0.00471001 0.0094532 0.0116744 -0.00277239 0.00586896 -0.0012294 -0.00696174 -0.0101102
21 006_S_4449 0.00296151 -0.0075515 -0.00755512 0.00266713 0.00632526 0.00492201 0.00867874 0.00179339 0.00386851 -0.0051392
22 022_S_4291 -0.00401798 0.0171168 0.0108578 -0.00124081 0.00198364 0.00472993 0.00204518 -0.0158396 -0.0166993 0.00771167
23 007_S_4467 0.0159645 0.00853179 0.00686258 0.0182085 0.00138907 -0.00500913 0.011591 -0.014461 -0.00111485 -0.0056606
28 135_S_4446 -0.0147361 -0.0193762 0.0150897 0.00319342 0.00411192 0.00822804 0.0142738 -0.00176493 -0.0010919 -0.00483407
29 072_S_2093 -0.0135686 0.0175031 0.0151664 0.000221516 -0.00417646 -0.00316597 0.00344418 0.0047844 0.00387215 -0.00347253
31 021_S_2142 -0.00230043 -0.00035583 -0.00137911 -0.00210312 -0.0134148 0.0131089 -0.00422968 0.0038311 -0.00731541 0.00549933
32 941_S_4376 -0.0167923 -0.000414693 0.0218549 -0.0104212 -0.00577198 -0.00155517 0.00448623 0.0124792 0.0209378 0.00748331
33 033_S_4505 0.0119131 -0.00870919 -0.00386701 -0.0092226 0.000207503 -0.00348503 0.0030806 0.00104286 0.0178574 0.000922105
42 003_S_4373 0.013008 -0.00274386 0.00248503 -6.65586e-05 0.00186701 0.00337263 -0.00946231 -0.00336659 -0.0034236 -0.00550619
43 021_S_4276 -0.0018182 -0.00105638 -0.00312455 0.0142044 -0.0174002 -0.00580556 0.00252107 0.000204697 -0.0162552 -0.000851199
45 014_S_4079 -0.00738144 -0.0161108 0.0108207 0.0117961 0.0155776 0.00146729 -0.00959811 -0.000672563 0.00734904 0.0127579
48 022_S_4320 0.00788759 -0.00239965 -0.000665369 -0.0119219 0.00793694 0.00905054 -0.00475559 -0.000916192 -0.00241154 0.0137309
49 031_S_2018 0.00870935 0.000353998 -0.00284751 0.0109619 -0.00525076 -0.0103647 -0.000899586 -0.000994205 -0.00200924 0.00928242
50 022_S_4173 -0.0018043 -0.00847607 -0.00913638 0.0150588 -0.00666196 0.00684743 0.00594105 0.00849768 0.000816753 0.00608739
52 011_S_4105 0.00187517 0.0179436 0.00634893 -0.00522637 0.00426256 -0.00126679 -0.00334492 0.00567229 -0.00230235 -0.00616865
53 011_S_4222 0.0119899 0.00417864 0.0030508 0.00219323 0.00589417 -0.00163008 0.0023912 -0.00665244 -0.00514758 0.0120032
54 129_S_4220 0.0137314 0.000293943 0.00336433 -0.00732192 0.00729057 -0.00632913 -0.00554764 -0.00691979 0.00738468 -0.00880554
55 067_S_2196 0.013352 -0.00163481 0.000395648 0.00239723 0.00226071 0.0113148 -0.00832122 -0.00641792 0.00566067 -0.000391959
57 068_S_2171 0.0115692 0.00169738 0.00892765 0.00244263 -0.00834696 -0.0157359 -0.00419768 -0.0143309 0.0113439 -0.00224198
58 014_S_4080 -0.0124421 0.0213651 -0.00259336 -0.0123087 -0.00500635 0.0158959 0.013274 0.00499125 -0.000770772 -0.00482555
59 116_S_4209 -0.00160576 -0.00224684 -0.00643581 0.00152339 0.00225138 -0.00644847 -0.00974791 0.00374057 -0.00919009 0.00799338
60 136_S_4189 0.00663945 0.0013881 -0.00137423 -0.0112064 0.00361901 0.00447592 -0.00836095 0.0167327 -0.00183687 0.0031343
61 067_S_4184 0.0116403 0.00853877 0.00560353 -0.00962521 -0.00253736 -0.000693425 -0.00878214 -0.01034 0.00735677 -0.00751628
63 073_S_4382 0.0081136 -0.00348015 -0.00320474 -0.0153862 0.000652935 0.00826233 0.0101884 -0.000868239 0.00692138 0.00581207
66 002_S_2010 -0.0142432 0.0116229 0.00248223 0.0110799 -0.00520548 0.00574111 0.00295375 0.0113241 0.000132418 -0.00025511
67 014_S_4093 0.00666919 -0.00867116 -0.00682009 0.0127756 -0.010119 0.0151649 -0.00124505 0.00192077 -0.000196907 0.0130766
68 002_S_4213 0.0132262 0.00190616 0.000476195 -0.0102828 -0.00223722 -0.00390083 -0.00752635 -0.00329694 -0.0143163 7.3725e-06
69 007_S_4387 0.0108714 0.0075375 0.00613572 0.00254387 -0.00823773 -0.00771475 -0.00514769 -0.0130548 0.00771076 0.005771
70 011_S_4120 -0.00750559 -0.0158196 0.0158819 -0.00751135 -0.00276615 0.00122614 0.0042702 -0.00159248 -0.0115099 -0.00389444
71 002_S_4219 0.00694448 -0.00455159 -0.0022013 -0.00413281 0.0103026 0.00693114 0.00683389 0.000896677 0.0020387 0.00504161
72 002_S_4262 -0.0165277 -0.00526252 -0.0161847 -0.00465183 0.0101455 -0.00857838 -0.00764898 -0.0102009 0.00627155 -0.00364339
74 941_S_4292 -0.0113503 0.0136687 -0.00131507 -0.000641442 -0.00489452 -0.00564187 -0.00151053 0.00946371 0.0053496 0.00514502
75 941_S_4066 0.0127252 -0.00317846 0.00922322 -0.0179307 -0.00722296 -0.00814898 -0.000165957 -0.0165712 0.00490039 -0.00573331
76 127_S_4198 0.011595 -0.00732418 0.011375 0.00446126 0.0221357 0.000632353 0.00325039 0.00563051 0.000271138 -0.000800749
77 073_S_4300 0.00775658 0.0048218 -0.00375605 -0.00371859 -0.000100324 0.00758305 -0.00733871 0.0123306 -0.0114227 0.00414485
78 073_S_4259 -0.00247677 0.0136386 0.0130731 0.00260973 0.00357115 0.00547656 0.00883187 -0.00107515 -0.0130121 -0.00775419
