FID IID C1 C2 C3 C4 C5 C6 C7 C8 C9 C10
MAP40530379 MAP40530379 -0.000978189 0.0244835 -0.00192874 0.000402783 0.00376077 0.00555896 0.00307578 0.00610733 -0.00239233 -0.000845735
ROS20501668 ROS20501668 -6.30709e-05 -0.00100784 0.0127703 -0.00622147 -0.00239801 -0.00556465 -1.28194e-05 -0.00105478 -0.00540925 -0.0074111
ROS20534423 ROS20534423 0.00973489 0.000296572 0.000481727 -0.00177938 0.000139651 -0.00173549 -0.0014646 0.0160384 -0.00735849 -0.0043172
MAP47955338 MAP47955338 -0.00189478 -0.00206922 0.000893968 -0.00271125 0.00201033 0.00128586 -0.00204631 0.00248272 -0.00455667 -0.00314667
MAP48192539 MAP48192539 -0.00899287 -0.00607661 -0.00122238 0.0089799 0.00140669 0.000492413 -0.00383358 -0.00193526 0.00424466 0.00191273
MAP49452862 MAP49452862 0.00225618 -0.00429366 0.00300001 -0.00407933 0.00124486 -0.00285502 0.00334134 -0.00104938 -0.0035433 0.00374996
MAP50102538 MAP50102538 -0.00258282 0.00215828 0.00147887 -0.00516447 -0.000812276 -0.00127087 -0.000415397 0.00355485 0.0112902 0.0101526
MAP50106442 MAP50106442 -0.000581786 -0.00204597 0.00193599 -0.00448979 -4.28982e-05 -0.00375222 0.00662011 0.0018298 0.00556809 0.00458104
MAP50108462 MAP50108462 0.00659035 -0.00102195 -0.00176594 -0.00176205 0.00176131 -0.00875345 -0.000520995 0.00338828 -0.000713858 0.00158524
MAP50408527 MAP50408527 -0.00320391 0.00030402 4.19843e-05 -0.00520255 -0.00199517 0.00302391 0.000198378 -0.00427416 0.000161518 -0.00590059
MAP56214739 MAP56214739 -0.00101886 0.00426946 -0.00139627 -0.00622163 0.00179916 -0.000955597 0.00780397 -0.0023978 -0.000336168 -0.00421813
MAP56629174 MAP56629174 3.12577e-05 0.00786419 -0.001257 -0.0029875 -0.00217784 0.00569349 0.00806552 -0.00190717 -0.000722104 -0.00851697
ROS34779151 ROS34779151 -0.00239635 0.00621265 -0.000953549 -0.00398435 -0.0024254 0.00161441 0.0036626 0.000935405 -0.00448514 -0.00607932
MAP75833578 MAP75833578 0.00145049 0.00269224 0.00262276 -0.00455917 0.00189048 0.00641515 -0.00614333 -0.00812738 0.00225788 0.00280226
MAP76137867 MAP76137867 -0.00135634 -0.000538188 0.00124197 -0.00269882 0.00123808 0.00360787 -0.00526378 0.00828015 0.00224762 -0.0108332
MAP78331049 MAP78331049 -0.00317116 -0.00164658 0.00195518 -0.00685709 -0.00146884 0.00394325 -0.000898677 0.0062129 0.00946473 1.54459e-06
MAP84248280 MAP84248280 -0.000628116 -0.000532073 0.0206675 0.00542508 -0.00627753 0.00607039 0.00881437 -0.00341178 0.00853748 0.00470778
MAP86767530 MAP86767530 0.000609035 0.00746567 -0.00304634 -0.000386748 0.00289552 -0.0032742 0.00363528 0.00455032 -0.0016285 0.00510808
MAP86947750 MAP86947750 -0.000935778 -0.00167 0.00370373 -0.0111065 -0.000444958 -0.00282215 -0.000838965 -0.000922494 -0.00159861 -0.00305908
MAP40600002 MAP40600002 0.00351754 -0.00640505 0.000249167 -0.011902 0.000202364 -0.00700302 -0.0068785 -0.00781711 0.00758803 0.00817021
MAP40880222 MAP40880222 0.0115046 -0.00827008 -0.00364593 -0.00176036 -0.00088647 0.00804455 -0.000918099 0.00439418 0.00195714 0.0124942
ROS20544321 ROS20544321 0.00128068 0.00390828 0.00394416 -0.00424874 0.00446325 -0.00123854 -0.00665669 0.00488799 0.00881296 -0.00410361
ROS20257937 ROS20257937 -0.00856035 -0.0033035 -0.00469314 0.00846243 0.00317863 -0.00311133 0.00152593 -0.000324509 -0.00250752 -0.000294407
MAP86177506 MAP86177506 -0.00306041 -0.00101877 -0.000147758 -0.00308236 4.24756e-05 0.00558971 -0.00518972 0.00609246 -0.00337145 0.00383876
MAP01797756 MAP01797756 9.18343e-05 -0.00500866 0.0347298 0.00430038 -0.00649135 -0.00833456 -0.00427656 0.00250402 0.00181799 0.000249054
MAP03227207 MAP03227207 -0.00300687 -0.00207976 -0.00214316 -0.00332202 0.00107441 -0.000939461 -0.00206163 0.00338813 -0.00640865 0.00187632
MAP06769734 MAP06769734 -0.00432732 -0.00029989 0.000716799 -0.00111572 0.000418288 0.00519605 0.00038601 0.0123538 -0.00468793 2.43517e-05
MAP06804844 MAP06804844 -0.000498342 -0.00534254 0.00305182 -0.00871412 -0.00237938 -0.00616718 0.00300801 0.000806081 -0.00213845 -0.002608
MAP07265221 MAP07265221 0.00298768 0.0023024 0.00049356 -0.00448472 0.00188223 0.00148191 -0.00212634 -0.00490242 0.000532898 0.00849187
MAP08390339 MAP08390339 -0.00282135 0.000106284 0.00768141 -0.00163061 -0.00241372 0.0010067 0.0061082 -0.00483354 0.00418598 0.00494986
MAP08604620 MAP08604620 -0.00853475 -0.00644907 0.00452068 0.00299216 0.00306458 -0.0028535 -0.00192631 -0.00365358 -0.000650844 0.0077309
MAP13666711 MAP13666711 -0.0020494 0.000623376 -0.000153005 -0.00291087 0.00221252 -0.0017439 0.00378611 0.001663 -0.0123327 0.00112885
MAP16446147 MAP16446147 5.15178e-05 -0.0036958 0.00371401 -0.0015989 0.000703192 -0.00243221 0.00126367 0.0122553 -0.00249685 -0.00299305
MAP18740882 MAP18740882 0.0011822 0.00305039 0.00204821 -0.0053092 0.0026895 0.00119843 0.00696215 0.0055377 -0.000569682 -0.00373315
MAP18942080 MAP18942080 0.0040163 -0.0021576 -0.00115171 -0.00401113 -0.000130306 5.00239e-05 -0.00111901 0.00296664 0.0114762 -0.00149726
MAP26929170 MAP26929170 0.00395404 -0.000710305 -0.00227568 -0.00219762 -0.00175215 -0.00873608 0.0026876 0.00661577 0.00270458 -0.00685789
MAP27242962 MAP27242962 -0.0048873 -0.00185577 4.0197e-05 -0.00681696 -0.000452929 -0.00362083 -0.00101542 0.00231057 0.000540692 -0.00076812
MAP28875005 MAP28875005 -0.00346701 0.000654265 -0.00262702 -0.00401926 0.00240263 -0.0031874 -0.00501686 0.00578092 -0.00209603 0.000913932
MAP29067201 MAP29067201 -0.0109353 -0.00544344 -0.00640109 0.00328117 0.00556858 0.00140155 -0.00112851 -0.00618137 0.00449837 0.00905046
MAP29629849 MAP29629849 -0.00964623 -0.00405564 -0.00260587 0.00729363 0.00608563 0.00191077 0.00682156 0.00597665 0.01141 -0.00188514
ROS20901448 ROS20901448 0.000867558 -0.00284537 -0.00278277 -0.00446132 0.000708388 0.00316031 0.0018091 -0.0059515 0.00280867 -0.0100586
MAP79411152 MAP79411152 0.0111086 0.00860368 -0.000735367 0.0050408 0.00398821 0.00909172 0.000218553 -0.000518108 0.00477669 0.00880856
MAP78410089 MAP78410089 -0.0106902 -0.00659523 0.0385266 0.0242315 -0.00698892 -0.000562753 -0.00243877 -0.00740286 0.00402645 0.00695402
MAP80930779 MAP80930779 3.22726e-05 -0.00499975 -0.00229134 -0.00823181 -0.00410672 -0.00814973 -0.00361949 0.00668865 0.00681699 -0.00420503
ROS21000342 ROS21000342 -0.00178797 0.00367196 0.00159511 0.000589928 0.0027618 -0.00760115 -0.0087248 0.00085594 -0.00364727 0.000235271
ROS20261613 ROS20261613 -0.00678418 -0.00642197 0.0297573 0.0136151 -0.00520588 -0.00340735 0.00774489 -0.00241385 -0.00587683 0.00204597
MAP77631046 MAP77631046 -0.00525098 -0.00428044 0.00229165 0.00494688 0.00398653 0.000866471 -0.00536062 -0.00185054 0.00291798 0.000904051
MAP77273914 MAP77273914 -0.000245849 -0.000981645 0.000664295 -0.0041423 0.00169785 -0.00451082 -0.00799517 0.0033425 -0.00952036 -0.00260864
MAP91525115 MAP91525115 0.00777022 -0.00162459 -0.00352302 -0.00429007 0.000803948 0.00508876 -0.000772328 -0.000207858 0.00400124 0.00498375
MAP81504393 MAP81504393 -0.000416201 -0.00030928 -0.00070883 -0.00488063 -0.00100366 -0.00483764 0.00244578 0.00259841 0.00657761 -0.00540536
MAP60725338 MAP60725338 -0.0110978 -0.00564932 -0.00405723 0.00949232 0.00271761 0.00226944 0.000719091 -0.00768949 -0.0044296 0.00785928
MAP99693576 MAP99693576 0.019602 -0.00845874 -0.00381139 0.00515983 -0.000202081 -0.00242986 0.00271696 -0.0040572 -0.00251861 -0.00149626
ROS20235373 ROS20235373 -0.00257398 0.00496766 0.00101608 -0.00661194 0.00222247 0.00213777 -0.00487203 0.00621662 -0.0131636 -0.00409476
MAP71592202 MAP71592202 0.0191009 -0.0102834 -0.00505589 0.00556522 0.00333133 -0.00116692 0.000238064 -0.000180103 0.00102325 0.000384521
MAP70153803 MAP70153803 0.00330043 -0.00448697 6.99379e-05 -0.00817013 -0.00272858 -0.00225018 -0.00542255 0.00029368 0.00629065 0.000549639
MAP65952361 MAP65952361 -0.00406068 0.00246241 -0.00368317 -0.00567066 0.0012809 -0.00049121 0.00717186 0.00213154 0.00627397 -0.00693375
MAP71537723 MAP71537723 -5.94842e-05 -0.00178535 0.00109223 -0.00954723 -0.00146846 -0.00714825 -0.000317243 0.00599103 -0.00140071 -0.00649469
MAP98388248 MAP98388248 0.000870352 0.00231201 -0.000701505 -0.0111894 -0.000287214 -0.00399605 0.00208241 0.00532963 -0.000246264 -0.00360109
MAP92427316 MAP92427316 -0.0070164 0.00162752 -0.00214532 0.00244603 0.00254715 0.00591317 -0.000515347 0.00353945 0.0016453 -0.00209356
MAP60248664 MAP60248664 0.0152377 -0.00658687 -0.00343997 0.000622114 0.000548934 0.000856725 -0.000306994 -0.00342426 0.00482601 0.00410954
ROS20279627 ROS20279627 -0.00883495 -0.00396489 0.00528528 0.0050949 0.00676054 -0.00244944 -0.00462779 -0.00507216 -0.00638466 0.0162249
MAP94974890 MAP94974890 -0.0009639 -0.00254698 0.00214933 -0.0114817 -0.00157034 -0.00274783 -0.00800263 -0.000659932 0.00537782 0.00631976
MAP89811231 MAP89811231 -0.00229319 -0.0060331 -0.00257161 -0.00492331 0.00166519 0.00111417 0.000622782 0.0075946 -0.0113326 0.0126457
MAP93493992 MAP93493992 0.00317163 0.00044737 0.00186915 -0.00770156 -0.00353465 0.00196431 -0.0037294 -0.00994597 -0.00643138 0.00173298
MAP75675336 MAP75675336 -9.2657e-05 -0.00515588 0.00763631 -0.0058538 -0.00139868 -0.00919108 -0.00140744 -0.00042028 0.00531419 0.00573416
MAP63698192 MAP63698192 0.000937777 0.00530262 0.00329154 -0.00287609 0.00171402 0.0012267 -0.00114554 -0.00328705 -0.0077287 0.00322447
ROS20674902 ROS20674902 -0.00145791 0.00806645 0.000494424 -0.00334613 0.00185316 0.00278923 0.00153649 -0.00597461 -0.00323224 0.000485647
MAP84945776 MAP84945776 0.000808304 -0.00365528 -0.000702547 -0.00837339 0.000569853 -0.000205685 -0.00453979 0.00019072 -0.000319333 0.00499734
MAP65736039 MAP65736039 0.00223213 0.0320705 -0.00332137 0.00507489 0.0012421 0.00910741 -0.00859574 -0.00137433 -0.0011398 -0.00452419
MAP77868579 MAP77868579 -0.00203316 0.00345966 -0.00158833 0.000222677 0.00304338 0.00290352 -0.00130029 -0.000919816 -0.00204895 0.00837853
MAP95723689 MAP95723689 -1.03649e-05 -0.00515594 0.00328904 -0.0113618 -0.00471035 -0.00264387 -0.00738513 -0.00184046 0.00411007 0.00346969
MAP49590907 MAP49590907 -0.00785537 0.00205765 -0.00295051 0.00220154 0.00460852 -0.000632931 0.00283449 0.00213864 0.00317042 0.000987862
MAP50100356 MAP50100356 0.00105753 0.00489559 0.000984057 -0.00999042 0.000861355 -0.00270553 0.00405944 0.00108302 0.00327107 -0.00557605
MAP50500000 MAP50500000 0.0110304 -0.00790635 -0.00276843 0.000580964 0.00390633 0.000371885 -0.00336604 0.00936157 -0.000285865 -0.00421058
MAP50500424 MAP50500424 -0.00354109 1.14066e-05 -1.15282e-05 -0.00312206 -0.00194313 0.00288261 0.0028476 -0.00365719 -0.00352792 -0.00609483
MAP50502606 MAP50502606 0.0029267 -0.00244734 -0.000708463 -0.00160688 -0.00212389 0.00411333 0.00428176 -0.000766839 -0.00349515 0.00351386
MAP52322864 MAP52322864 -0.00393146 -0.000648758 -0.00464859 -0.00574903 0.00235739 -0.00154473 -0.0022736 0.0012629 -0.00545541 0.00196092
ROS20752487 ROS20752487 -0.00584595 0.000497609 -0.00161428 0.00800524 0.0036647 0.0028854 0.00838861 -0.00708542 -0.00763989 -0.00351086
MAP54571041 MAP54571041 -0.00137562 -0.00217474 0.000959841 -0.00549487 -0.00262564 0.00174812 0.00130546 -0.000804512 0.00210517 -0.000109463
ROS20962563 ROS20962563 0.00376442 0.00232479 0.00027658 -0.0018594 0.00239306 0.00351814 0.00151817 -0.00629782 0.00748866 -0.00296401
MAP63649283 MAP63649283 -3.89101e-05 0.00303088 2.21231e-05 -0.00604597 0.000264094 0.00702859 0.0038111 -0.00506756 0.00229477 0.0012351
MAP41265021 MAP41265021 0.00547966 0.00181907 -0.00128645 -0.00222203 0.00364266 0.00181822 -0.00479481 0.0121714 -0.00499807 0.00420673
MAP77689940 MAP77689940 -0.00635071 -0.00731739 0.000556021 -0.000288208 0.000139718 0.00337461 -0.00373048 -0.00660504 5.21732e-05 -0.00927978
MAP53356828 MAP53356828 0.0156803 -0.00387009 -0.00604827 0.00539867 0.00157711 -0.000717595 0.00559551 0.0172927 0.0079751 0.0025706
MAP73177635 MAP73177635 -0.00387708 0.00069244 0.00209586 -0.00395515 0.00338089 0.00152785 0.00171215 -0.000160933 0.00209341 0.00216297
ROS21001357 ROS21001357 -0.00645957 -0.00249542 -0.00637098 0.000557255 0.00116857 0.000958393 1.97601e-05 0.0065574 0.00262995 -0.00044053
MAP34108468 MAP34108468 -0.00201817 -0.00105706 -0.000625124 -0.00306172 0.00285857 0.00270249 0.0033291 -0.00650881 -0.00433951 -0.00116731
MAP50400259 MAP50400259 -0.00629894 -0.00269847 -0.00118669 0.00241105 -0.00031228 -0.00351558 0.00369296 0.00435301 0.00170921 0.00115842
MAP02136155 MAP02136155 -0.00430056 -0.000134249 -0.00177298 -0.00215294 0.00181791 0.00509445 0.00462423 -0.00131454 0.000526045 -0.0098929
MAP46808242 MAP46808242 0.0017841 0.000790983 -0.000222845 -0.0059314 0.00369598 -0.00016934 -0.0012502 0.00888363 -0.0026149 -0.0102031
MAP54519335 MAP54519335 0.0126361 -0.00708628 -0.00416429 0.00455809 0.00314209 0.00347426 0.00139603 -0.00568957 0.000309996 0.00190227
MAP63874408 MAP63874408 0.00261882 -0.00200395 0.00889714 -0.00554055 -0.00224309 -0.00474134 0.0006984 -0.00258873 0.00134306 0.00935478
MAP47520485 MAP47520485 0.0198039 -0.00808039 0.00199861 0.00695452 0.00201887 -0.00132057 0.00716046 -0.0078837 -0.00296088 -0.00674092
MAP50103679 MAP50103679 -0.00125284 0.00588569 0.00492148 -0.000306853 0.00138001 0.00275287 -0.000459036 0.0114618 -9.54284e-05 0.00572738
MAP50304024 MAP50304024 -0.00119748 0.00230565 0.00482397 -0.00352901 0.000361582 0.00493963 0.00453804 -0.00314429 -0.00253458 -0.00384971
MAP50406769 MAP50406769 -0.00216947 0.00215654 -0.000612231 -0.0046909 0.00204222 -0.000641405 -0.00314181 0.00464418 0.00544903 0.000718256
MAP52018573 MAP52018573 0.00604095 -0.00625512 0.00100365 -0.00501569 0.00262158 -0.00523296 0.00678551 -0.00741155 -0.000646505 -0.00646189
MAP52940446 MAP52940446 -0.000689986 -0.00247567 0.00354133 -0.00710185 -0.00228203 -0.00292677 -0.00801249 -0.00774788 -0.00741411 0.0059031
MAP65214844 MAP65214844 -0.00606454 0.00112412 -0.0017658 0.000187437 0.00381459 -0.00183996 -0.00550962 -0.00490497 -0.00267089 0.000247131
MAP04981936 MAP04981936 -0.000826772 -0.00107578 0.000113023 -0.00425005 -0.000771879 0.000365068 0.0019305 -0.00279122 0.00108327 0.008027
MAP14452889 MAP14452889 -0.0015429 0.0061969 0.00434812 -0.00657312 0.00066628 0.00401518 0.00848662 0.00864433 0.0039964 0.00158589
MAP88038410 MAP88038410 -0.00717703 0.0002662 -0.000914541 -0.00151001 -0.00127324 0.00273242 -0.00275877 9.51821e-05 -0.000867698 0.00486628
ROS20283691 ROS20283691 0.000683919 0.0220421 -0.00260085 0.0006165 0.00187329 0.00950372 0.00333233 -0.00961103 -0.00274921 0.00592837
MAP24644776 MAP24644776 -0.000765648 -0.00252314 -0.00316886 0.000957601 0.0028634 -0.000200219 0.00471457 -0.00385327 -0.0105261 -0.00571863
MAP67725478 MAP67725478 -0.00431056 -0.00172283 -0.000411302 -0.00319551 0.00305683 -0.00493462 -0.00112504 -7.98248e-05 0.0115228 0.00369134
MAP51864085 MAP51864085 -0.0049888 0.000473887 0.0190826 0.00467357 0.00042385 0.00339403 -0.00288064 -0.0088444 0.00418288 0.00172796
MAP58171603 MAP58171603 0.00393643 0.00633651 0.00911161 0.00300783 -0.00281737 0.00917378 -0.00351736 -0.00272644 0.0089762 0.0102111
MAP50400411 MAP50400411 -0.00255572 1.54704e-05 0.00244519 -0.00344772 -0.000962511 -0.00407162 -0.000713826 -0.00422554 0.00128757 0.00453467
MAP50502282 MAP50502282 0.0131158 -0.00238676 -0.00219034 0.0060949 0.00472117 -0.00409492 0.0050082 0.00423059 -0.010546 0.00557806
MAP50402279 MAP50402279 -0.00572574 0.000479973 -0.00241263 -0.00185227 0.000318096 -0.000356571 -0.0025243 -0.00382884 -0.00197057 -0.00242775
ROS20110807 ROS20110807 0.00127438 -0.00627976 -0.00439525 0.0038456 0.00266067 -0.00617271 0.00121108 0.00649872 0.000119857 -0.00425306
MAP49643021 MAP49643021 -0.000522459 0.0008173 -0.000379746 -0.00147196 -0.000600181 0.000337328 0.00238446 0.00331778 -0.00228635 -0.000184044
MAP29278716 MAP29278716 0.000625501 0.000295474 0.00105551 -0.00277005 0.00388141 -0.00207316 -0.00514656 -0.0058018 0.000347065 0.00321626
MAP52298793 MAP52298793 -0.00370884 0.00144113 -0.00362072 -0.000119635 0.00284026 -0.000294986 0.00185966 -0.00319227 0.00535688 0.0079135
MAP36379885 MAP36379885 -0.000770404 0.00141209 -0.000147971 -0.00496536 -2.8449e-05 0.00363989 0.00789421 -0.00123884 -0.001315 -0.00496254
MAP40510997 MAP40510997 -0.00244226 0.000711944 -0.000811579 -0.00542447 -0.00230475 0.00387453 0.000288283 -0.004767 -0.00848414 0.00671225
MAP35170130 MAP35170130 -0.00590898 0.00115826 0.000373095 -0.00517233 0.00346366 0.000182422 0.00199116 0.000167814 0.00249656 0.00305469
MAP39236493 MAP39236493 -0.00452714 0.00209689 -0.000380684 -0.000710132 -0.000565887 0.000634746 0.00531986 -0.000976126 0.0028049 -0.00130391
MAP37997363 MAP37997363 2.7886e-05 -0.000122085 0.00152687 -0.00211202 -0.00118686 0.0032702 0.00519714 -0.00725313 0.00198317 -0.00228795
PT-BYV9 MAP50302130 -4.82398e-05 -0.00266567 0.00302165 -0.00769517 -0.0037166 -0.00204802 -0.00377604 -0.00192123 -0.00199883 -0.000768331
PT-8WZ9 ROS21411873 -0.00513267 0.00137504 -0.00297042 0.00090067 -0.00266381 -0.00130593 0.00680391 -0.0105537 0.000283612 0.00236666
PT-3MRM ROS10539331 -0.00660651 -0.000431298 -0.00179481 -0.00133603 0.000459617 -5.40424e-06 0.00137558 0.000575806 0.00461127 0.0167508
PT-BZ6A MAP50106280 0.00547245 -0.00890115 0.000129828 -0.00427212 -0.00441031 -0.0106906 0.00039572 -0.00854239 0.000429499 -0.00699257
PT-BYPX MAP50402855 -0.00274622 0.000834594 -0.0039694 0.00185359 0.000973283 0.00398645 -0.00184458 -0.000423267 0.000360325 0.000989443
PT-C1ME ROS10218177 -0.00948053 -0.00796673 -0.00275575 0.00392588 0.00633066 0.00674569 -0.0012417 -0.00576968 0.00147092 -1.68269e-05
PT-8WWR ROS10866165 0.0101459 0.00220129 -0.0039445 0.00129866 0.00148675 0.00226117 -0.00143273 -0.00212595 -0.0108231 0.000336156
PT-BZS2 MAP50108048 0.00757799 -0.0020198 0.00340379 -0.00160998 0.00280967 -0.00207674 0.00614219 0.00391411 -0.00520554 -0.0035292
PT-BYPH MAP50408077 -0.00388865 -0.000469441 -0.00149418 -0.000819321 0.000763976 0.000817555 0.0018563 0.0037129 -0.00325305 0.00822142
PT-3MR7 ROS10415168 -0.0101864 -0.00497311 -0.00368654 0.00927948 0.00503793 0.00260763 -0.00389182 0.00565891 -0.0116324 0.00150487
PT-8X1Z ROS10538326 0.00621945 -0.00260455 -0.000843557 -0.00315879 0.000983255 -0.000543995 -0.00324078 0.00353414 -0.00630836 0.0043917
PT-BZ77 MAP50106866 0.00222728 -0.00659168 0.00784205 -0.0106063 -0.0026747 -0.00562951 0.00124394 -0.00584289 0.00272651 0.00615622
PT-C1FO ROS10216869 -0.00458756 0.00691278 0.000132394 0.00691671 -0.000251058 0.00340478 -0.00119614 0.0106931 -0.00154376 -0.00253208
MAP82478522 MAP82478522 0.019121 -0.0018456 -0.00693581 0.00438525 0.00322826 -0.00433053 -0.00802918 -0.00309739 0.00485643 0.00171141
MAP48748345 MAP48748345 -0.00278994 -0.00281744 -0.00079147 -0.000409101 0.00384749 0.00229455 -0.00163844 0.0049391 -0.000907374 0.0026262
MAP52731249 MAP52731249 -0.000516823 0.000245409 0.00116539 -0.00647524 -0.00264072 -0.0013805 -0.00290711 -0.00249131 -0.00511575 -0.00270148
ROS11205014 ROS11205014 -0.00192925 0.0036092 -0.00263356 -0.00290064 -0.00131177 -0.00847078 -0.000521642 -0.00249593 0.00342125 0.004494
MAP53422197 MAP53422197 -0.00102205 -0.00201435 -0.000903057 -0.00301043 0.000256088 0.000464656 -0.000882946 5.8889e-05 0.0113262 0.00140982
ROS20205705 ROS20205705 0.00117997 -0.00662973 -0.000453453 -0.00514398 0.000670174 -0.00364677 -0.00116529 -0.00450657 0.00160402 0.0059295
ROS20153010 ROS20153010 -0.00805133 -0.00353917 -0.000992673 0.0047398 0.0007751 0.00404729 -0.00110324 -0.00503749 -0.000395991 -0.00225473
MAP15690969 MAP15690969 -0.000665308 0.000985283 -0.00153556 -3.59425e-05 0.00253497 -0.00355327 0.00263602 0.000873695 -0.00563699 0.00632069
MAP58331153 MAP58331153 -0.00428224 -0.00149011 0.0011688 -0.00339649 -0.000273525 -0.00243743 0.003565 -0.00104563 0.00953139 0.00399518
MAP50403158 MAP50403158 0.0031262 -0.00596532 0.00982751 -0.00970015 -0.00347508 0.00555461 -0.000976292 0.000888857 0.010949 -0.00114371
ROS20218890 ROS20218890 -0.00793283 -0.00505147 -0.00114589 0.00855183 0.00297634 0.00561529 0.00135084 -0.00271981 -0.00565813 0.000131168
MAP31504924 MAP31504924 0.0147018 -0.000430183 -0.00509861 0.0048707 0.00197962 0.00182386 -0.00656557 0.00503957 -0.000773311 0.00478616
MAP50408239 MAP50408239 0.000454128 0.00126815 0.00061469 -0.00251788 -0.00262822 6.66439e-05 0.000275005 0.00526018 -0.00379116 -0.00168332
MAP12788806 MAP12788806 -0.00413804 0.000795127 0.00501735 -0.00154411 -8.41986e-05 -0.00360099 0.000517081 0.000950832 -0.0132544 -0.00345104
MAP31728786 MAP31728786 0.00242614 -0.00644238 -0.00367572 0.00715881 0.00432656 0.0065522 0.00318534 -0.00783771 0.00339393 0.00239974
MAP37914710 MAP37914710 0.00837077 -0.00318621 0.000950125 -0.00370397 -0.00290518 -0.00265915 0.00659207 -0.000996678 0.00680634 -0.00623139
MAP57311163 MAP57311163 0.0124398 -0.00292176 -0.000760913 0.00149889 0.00105402 0.00165358 0.0100306 -0.000388752 -0.00137465 -0.0017748
PT-3MR5 ROS10406301 -0.00383912 0.00658678 -0.00361744 -0.000296684 0.00444046 -0.00386713 -0.00179705 0.003142 -0.00177633 0.000603917
PT-BYKX MAP50300796 -0.00345799 -0.0004832 0.00286687 -0.00112912 -0.000628184 0.000615958 -0.00323301 0.000975906 0.00072544 -0.00174765
PT-C1FN ROS10315029 0.00991035 0.000858757 -0.00248955 0.00209891 0.00117909 0.000551755 0.00293118 0.0050012 0.0043995 0.00551857
PT-3PYY ROS10551157 -0.00778239 -0.0012388 -0.000211131 0.00237167 0.00479778 -0.00517347 0.00168752 -0.00822428 -0.00113385 0.00262465
PT-C1DV ROS10916128 1.78628e-06 -0.00413542 0.00140233 -0.00817472 0.000615078 -0.00254411 0.000177205 -0.00250227 -0.0103976 -0.0031473
PT-BYO6 MAP50300660 0.00242175 -0.00493676 0.00264962 -0.0120707 -0.0010951 -0.00358533 -8.96697e-05 -0.00681006 0.00277921 0.000225066
PT-BZSR MAP50303307 -0.00176599 0.000564627 -0.000886358 -0.000991101 0.00198884 -0.0029697 0.00149263 -0.00401857 -0.0102562 0.0014116
PT-C148 ROS21412040 0.00556604 0.0245197 -0.00306415 0.00379416 0.00236422 0.0120722 0.00682257 -0.0021866 0.00764341 -0.00163754
PT-BZ1V MAP50301701 -0.00540236 -0.00316778 -0.00341399 0.00329181 0.00325325 -0.0021826 0.000173872 0.00733043 0.0031234 -0.00233959
MAP51903261 MAP51903261 -0.00112429 0.00801722 -0.00141182 -0.00392153 0.00119144 -0.00201854 0.00436093 0.0135692 -5.56136e-05 -0.00273337
MAP55392868 MAP55392868 -0.0108414 -0.00455315 -0.00129145 0.00675942 0.0039407 0.00088777 0.00774696 0.00334584 -0.00129514 -0.0020513
MAP58143217 MAP58143217 0.0142634 -0.00352762 -0.00140633 0.00595334 0.00216665 -0.000896083 0.00461607 -0.000521961 -0.00758069 0.0121363
ROS20968361 ROS20968361 0.00560884 0.010757 -0.00253447 0.00439607 0.00162112 0.00468943 -0.00295826 0.00105558 -0.000617311 0.00262888
MAP98096223 MAP98096223 0.00588498 -0.00661208 -0.00336715 0.00806636 -0.00331975 -0.00775107 0.00316169 -0.00499888 -0.0123836 0.00051422
MAP58203880 MAP58203880 -0.000295417 0.00275356 6.10403e-05 -0.00532472 0.00120915 0.00826677 -0.000423889 -0.000780087 -0.00754931 -0.00565815
MAP81455345 MAP81455345 0.0187278 -0.0052337 0.0310497 0.0168658 -0.000380861 0.00192842 0.00504083 0.00111266 0.00659517 -0.00466034
ROS97411796 ROS97411796 -0.0098707 -0.00208975 -0.00462086 0.0050596 0.00500555 -0.00354883 0.00166023 -0.00456438 0.00468514 0.000728028
ROS20695263 ROS20695263 0.00281457 0.00406398 0.00102102 0.00142015 0.00222717 0.00727503 -0.00216698 -0.0113267 0.00132679 0.00037585
MAP77790442 MAP77790442 0.0167348 2.37125e-05 -0.00536093 0.00684058 0.00468752 -0.0080393 0.00816164 0.00407119 0.00418227 -0.00944859
MAP78005770 MAP78005770 -0.00426887 0.0071343 -0.00222564 0.00427398 0.00226934 -0.00844167 0.0028172 0.00402071 0.000612378 -0.00898272
MAP79462793 MAP79462793 0.00245619 -0.00490655 0.000660668 -0.0104179 -0.00184789 -0.00363353 -0.00663369 -0.0088307 0.00181612 0.00219004
MAP44019405 MAP44019405 -0.00390454 0.00347979 -0.0006056 -0.00566869 0.00126595 -0.00308083 0.00160233 0.00505955 0.00101607 -0.00180041
MAP80204332 MAP80204332 0.000259661 0.00584112 -5.82691e-05 -0.00540409 0.000165456 -0.00606323 -0.000923591 -0.00150072 -0.0017838 0.00278059
MAP81403249 MAP81403249 0.00407338 -0.00453883 0.0180718 -0.00485853 -0.00443123 -0.00681614 -0.00308295 -0.00300503 0.000755929 -0.000196674
MAP02673641 MAP02673641 -0.0042257 -0.00143575 -0.00176732 0.00212202 0.00387832 0.00428766 0.00371298 0.00225852 0.00139479 0.00201361
ROS43596435 ROS43596435 0.00395116 0.00249049 -0.000582296 -0.00265618 -0.00130434 0.0038993 -0.00333547 0.0016098 0.00360748 0.00427891
