Feature_Length,Accuracy,Precision,Recall,AUPRC,AUROC,F1_Score
42,0.5580152671755726,0.5571312736983757,0.5780532493939752,0.5872921811585886,0.5854737949390203,0.5652459551061384
43,0.5290076335877862,0.5305666344108386,0.5214554027961287,0.5458394957331733,0.5398272049474994,0.5240840336025162
44,0.5480916030534352,0.5482979650585285,0.5736871159754224,0.5651065279754294,0.5652313610792805,0.5580398036316245
45,0.5404580152671755,0.5416777404255011,0.5361927443076636,0.5578768012780191,0.5656908826014091,0.5357486973908575
46,0.5396946564885496,0.5406216495861759,0.5391549814432879,0.5629162361843284,0.5665651718897421,0.5376777009859242
47,0.5404580152671756,0.5426979095069193,0.5402582229598358,0.557202806120508,0.5525604404171583,0.5383915093765264
48,0.5412213740458016,0.5427447379716671,0.5542246407266569,0.551365272946978,0.5592024812324978,0.5469427052059974
49,0.53206106870229,0.5388501742170154,0.5346033659440917,0.5635565560600002,0.5552132464447037,0.5322577958919832
50,0.5274809160305344,0.5320090961490377,0.5323861342510535,0.5589698932203855,0.5575978855625511,0.5295932036295735
51,0.5343511450381679,0.5384748772379032,0.5172298299818461,0.5573433755622731,0.5528448431587432,0.525285448594854
52,0.5503816793893129,0.5512439820672479,0.5580515194930518,0.5598300508010834,0.5636816686323118,0.5524006277021535
53,0.5351145038167939,0.5408504935259664,0.5294070579957677,0.5642481993983063,0.5646771928514386,0.5314781274250735
54,0.549618320610687,0.5491014222140705,0.5663487688386881,0.560968503653347,0.563057160579297,0.5557570890972492
55,0.5358778625954199,0.5407557215767553,0.5427649545794706,0.5645779626493267,0.5534322045994876,0.5392146080628303
